name,lat,log
down_helens-bay_2014.csv,54.669,-5.748
down_hillsborough_2005.csv,54.453,-6.073
down_hillsborough_2006.csv,54.453,-6.073
down_hillsborough_2007.csv,54.453,-6.073
down_hillsborough_2009.csv,54.453,-6.073
down_hillsborough_2010.csv,54.453,-6.073
down_hillsborough_2011.csv,54.453,-6.073
down_hillsborough_2012.csv,54.453,-6.073
down_hillsborough_2013.csv,54.453,-6.073
down_hillsborough_2014.csv,54.453,-6.073
down_katesbridge_2005.csv,54.297,-6.111
down_katesbridge_2006.csv,54.297,-6.111
down_katesbridge_2007.csv,54.297,-6.111
down_katesbridge_2009.csv,54.297,-6.111
down_katesbridge_2010.csv,54.297,-6.111
down_katesbridge_2011.csv,54.297,-6.111
down_katesbridge_2012.csv,54.297,-6.111
down_katesbridge_2013.csv,54.297,-6.111
down_katesbridge_2014.csv,54.297,-6.111
down_killowen_2005.csv,54.077,-6.184
down_killowen_2006.csv,54.077,-6.184
down_killowen_2007.csv,54.077,-6.184
down_killowen_2009.csv,54.077,-6.184
down_killowen_2010.csv,54.077,-6.184
down_killowen_2011.csv,54.077,-6.184
down_killowen_2012.csv,54.077,-6.184
down_killowen_2013.csv,54.077,-6.184
down_killowen_2014.csv,54.077,-6.184
down_magherally_2005.csv,54.359,-6.196
down_magherally_2006.csv,54.359,-6.196
down_magherally_2007.csv,54.359,-6.196
down_magherally_2009.csv,54.359,-6.196
down_magherally_2010.csv,54.359,-6.196
down_magherally_2011.csv,54.359,-6.196
down_magherally_2012.csv,54.359,-6.196
down_magherally_2013.csv,54.359,-6.196
down_magherally_2014.csv,54.359,-6.196
down_murlough_2005.csv,54.245,-5.832
down_murlough_2006.csv,54.245,-5.832
down_murlough_2007.csv,54.245,-5.832
down_murlough_2009.csv,54.245,-5.832
down_murlough_2010.csv,54.245,-5.832
down_murlough_2011.csv,54.245,-5.832
down_murlough_2012.csv,54.245,-5.832
down_murlough_2013.csv,54.245,-5.832
down_murlough_2014.csv,54.245,-5.832
down_newry-carnbane_2005.csv,54.206,-6.351
down_newry-carnbane_2006.csv,54.206,-6.351
down_newry-carnbane_2007.csv,54.206,-6.351
down_orlock-head_2005.csv,54.674,-5.584
down_orlock-head_2006.csv,54.674,-5.584
down_orlock-head_2007.csv,54.674,-5.584
down_orlock-head_2009.csv,54.674,-5.584
down_orlock-head_2010.csv,54.674,-5.584
down_orlock-head_2011.csv,54.674,-5.584
down_orlock-head_2012.csv,54.674,-5.584
down_orlock-head_2013.csv,54.674,-5.584
down_orlock-head_2014.csv,54.674,-5.584
down_silent-valley_2005.csv,54.127,-6.002
down_silent-valley_2006.csv,54.127,-6.002
down_silent-valley_2007.csv,54.127,-6.002
down_silent-valley_2009.csv,54.127,-6.002
down_silent-valley_2010.csv,54.127,-6.002
down_silent-valley_2011.csv,54.127,-6.002
down_silent-valley_2012.csv,54.127,-6.002
down_silent-valley_2013.csv,54.127,-6.002
down_silent-valley_2014.csv,54.127,-6.002
down_stormont-castle_2005.csv,54.603,-5.83
down_stormont-castle_2006.csv,54.603,-5.83
down_stormont-castle_2007.csv,54.603,-5.83
down_stormont-castle_2009.csv,54.603,-5.83
down_stormont-castle_2010.csv,54.603,-5.83
down_stormont-castle_2011.csv,54.603,-5.83
down_stormont-castle_2012.csv,54.603,-5.83
down_stormont-castle_2013.csv,54.603,-5.83
down_stormont-castle_2014.csv,54.603,-5.83
down_trassey-slievenaman_2005.csv,54.206,-6.006
down_trassey-slievenaman_2006.csv,54.206,-6.006
down_trassey-slievenaman_2007.csv,54.206,-6.006
down_trassey-slievenaman_2009.csv,54.206,-6.006
down_trassey-slievenaman_2010.csv,54.206,-6.006
down_trassey-slievenaman_2011.csv,54.206,-6.006
down_trassey-slievenaman_2012.csv,54.206,-6.006
down_trassey-slievenaman_2013.csv,54.206,-6.006
down_trassey-slievenaman_2014.csv,54.206,-6.006
dumfriesshire_dumfries-crichton-royal-no-2_2005.csv,55.047,-3.589
dumfriesshire_dumfries-crichton-royal-no-2_2006.csv,55.047,-3.589
dumfriesshire_dumfries-crichton-royal-no-2_2007.csv,55.047,-3.589
dumfriesshire_dumfries-crichton-royal-no-2_2009.csv,55.047,-3.589
dumfriesshire_dumfries-crichton-royal-no-2_2010.csv,55.047,-3.589
dumfriesshire_dumfries-crichton-royal-no-2_2011.csv,55.047,-3.589
dumfriesshire_dumfries-crichton-royal-no-2_2012.csv,55.047,-3.589
dumfriesshire_dumfries-crichton-royal-no-2_2013.csv,55.047,-3.589
dumfriesshire_dumfries-crichton-royal-no-2_2014.csv,55.047,-3.589
dumfriesshire_eskdalemuir_2005.csv,55.312,-3.207
dumfriesshire_eskdalemuir_2006.csv,55.312,-3.207
dumfriesshire_eskdalemuir_2007.csv,55.312,-3.207
dumfriesshire_eskdalemuir_2009.csv,55.312,-3.207
dumfriesshire_eskdalemuir_2010.csv,55.312,-3.207
dumfriesshire_eskdalemuir_2011.csv,55.312,-3.207
dumfriesshire_eskdalemuir_2012.csv,55.312,-3.207
dumfriesshire_eskdalemuir_2013.csv,55.312,-3.207
dumfriesshire_eskdalemuir_2014.csv,55.312,-3.207
dunbartonshire_gartocharn-portnellan-farm_2005.csv,56.048,-4.567
dunbartonshire_gartocharn-portnellan-farm_2006.csv,56.048,-4.567
dunbartonshire_gartocharn-portnellan-farm_2007.csv,56.048,-4.567
dunbartonshire_gartocharn-portnellan-farm_2009.csv,56.048,-4.567
dunbartonshire_gartocharn-portnellan-farm_2010.csv,56.048,-4.567
dunbartonshire_gartocharn-portnellan-farm_2011.csv,56.048,-4.567
dunbartonshire_gartocharn-portnellan-farm_2012.csv,56.048,-4.567
dunbartonshire_gartocharn-portnellan-farm_2013.csv,56.048,-4.567
dunbartonshire_gartocharn-portnellan-farm_2014.csv,56.048,-4.567
dunbartonshire_sloy_2005.csv,56.251,-4.712
dunbartonshire_sloy_2006.csv,56.251,-4.712
durham_boltshope-park_2005.csv,54.821,-2.09
durham_boltshope-park_2006.csv,54.821,-2.09
durham_boltshope-park_2007.csv,54.821,-2.09
durham_copley_2005.csv,54.624,-1.871
durham_copley_2006.csv,54.624,-1.871
durham_copley_2007.csv,54.624,-1.871
durham_copley_2009.csv,54.624,-1.871
durham_copley_2010.csv,54.624,-1.871
durham_copley_2011.csv,54.624,-1.871
durham_copley_2012.csv,54.624,-1.871
durham_copley_2013.csv,54.624,-1.871
durham_copley_2014.csv,54.624,-1.871
durham_durham_2005.csv,54.768,-1.586
durham_durham_2006.csv,54.768,-1.586
durham_durham_2007.csv,54.768,-1.586
durham_durham_2009.csv,54.768,-1.586
durham_durham_2010.csv,54.768,-1.586
durham_durham_2011.csv,54.768,-1.586
durham_durham_2012.csv,54.768,-1.586
durham_durham_2013.csv,54.768,-1.586
durham_durham_2014.csv,54.768,-1.586
durham_hunt-hall-farm_2005.csv,54.669,-2.229
durham_hunt-hall-farm_2006.csv,54.669,-2.229
durham_hunt-hall-farm_2007.csv,54.669,-2.229
durham_hunt-hall-farm_2009.csv,54.669,-2.229
durham_hunt-hall-farm_2010.csv,54.669,-2.229
durham_hunt-hall-farm_2011.csv,54.669,-2.229
durham_hunt-hall-farm_2012.csv,54.669,-2.229
durham_hunt-hall-farm_2013.csv,54.669,-2.229
durham_hunt-hall-farm_2014.csv,54.669,-2.229
durham_westgate-no-2_2005.csv,54.741,-2.133
durham_westgate-no-2_2006.csv,54.741,-2.133
durham_westgate-no-2_2007.csv,54.741,-2.133
durham_westgate-no-2_2009.csv,54.741,-2.133
durham_westgate-no-2_2010.csv,54.741,-2.133
durham_westgate-no-2_2011.csv,54.741,-2.133
durham_westgate-no-2_2012.csv,54.741,-2.133
durham_westgate-no-2_2013.csv,54.741,-2.133
dyfed_aberporth_2005.csv,52.14,-4.571
dyfed_aberporth_2006.csv,52.14,-4.571
dyfed_aberporth_2007.csv,52.14,-4.571
dyfed_aberporth_2009.csv,52.14,-4.571
dyfed_aberporth_2010.csv,52.14,-4.571
dyfed_aberporth_2011.csv,52.14,-4.571
dyfed_aberporth_2012.csv,52.14,-4.571
dyfed_aberporth_2013.csv,52.14,-4.571
dyfed_aberporth_2014.csv,52.14,-4.571
dyfed_cwmystwyth_2005.csv,52.359,-3.803
dyfed_cwmystwyth_2006.csv,52.359,-3.803
dyfed_cwmystwyth_2007.csv,52.359,-3.803
dyfed_cwmystwyth_2009.csv,52.359,-3.803
dyfed_cwmystwyth_2010.csv,52.359,-3.803
dyfed_cwmystwyth_2011.csv,52.359,-3.803
dyfed_dale-fort_2005.csv,51.703,-5.152
dyfed_dale-fort_2006.csv,51.703,-5.152
dyfed_dale-fort_2007.csv,51.703,-5.152
dyfed_dale-fort_2009.csv,51.703,-5.152
dyfed_dale-fort_2010.csv,51.703,-5.152
dyfed_dale-fort_2011.csv,51.703,-5.152
dyfed_dale-fort_2012.csv,51.703,-5.152
dyfed_dale-fort_2013.csv,51.703,-5.152
dyfed_dale-fort_2014.csv,51.703,-5.152
dyfed_gogerddan_2005.csv,52.432,-4.02
dyfed_gogerddan_2006.csv,52.432,-4.02
dyfed_gogerddan_2007.csv,52.432,-4.02
dyfed_gogerddan_2009.csv,52.432,-4.02
dyfed_gogerddan_2010.csv,52.432,-4.02
dyfed_gogerddan_2011.csv,52.432,-4.02
dyfed_gogerddan_2012.csv,52.432,-4.02
dyfed_gogerddan_2013.csv,52.432,-4.02
dyfed_gogerddan_2014.csv,52.432,-4.02
dyfed_llandeilo_2005.csv,51.86,-4.039
dyfed_llandeilo_2006.csv,51.86,-4.039
dyfed_llandeilo_2007.csv,51.86,-4.039
dyfed_llandeilo_2009.csv,51.86,-4.039
dyfed_llandeilo_2010.csv,51.86,-4.039
dyfed_llandeilo_2011.csv,51.86,-4.039
dyfed_llandeilo_2012.csv,51.86,-4.039
dyfed_llandeilo_2013.csv,51.86,-4.039
dyfed_llanfynydd_2014.csv,51.919,-4.101
dyfed_milford-haven-conservancy-board_2005.csv,51.709,-5.053
dyfed_milford-haven-conservancy-board_2006.csv,51.709,-5.053
dyfed_milford-haven-conservancy-board_2007.csv,51.709,-5.053
dyfed_milford-haven-conservancy-board_2009.csv,51.709,-5.053
dyfed_milford-haven-conservancy-board_2010.csv,51.709,-5.053
dyfed_milford-haven-conservancy-board_2011.csv,51.709,-5.053
dyfed_milford-haven-conservancy-board_2012.csv,51.709,-5.053
dyfed_milford-haven-conservancy-board_2013.csv,51.709,-5.053
dyfed_milford-haven-conservancy-board_2014.csv,51.709,-5.053
dyfed_orielton_2005.csv,51.653,-4.96
dyfed_orielton_2006.csv,51.653,-4.96
dyfed_orielton_2007.csv,51.653,-4.96
dyfed_orielton_2009.csv,51.653,-4.96
dyfed_orielton_2010.csv,51.653,-4.96
dyfed_orielton_2011.csv,51.653,-4.96
dyfed_orielton_2012.csv,51.653,-4.96
dyfed_orielton_2013.csv,51.653,-4.96
dyfed_orielton_2014.csv,51.653,-4.96
dyfed_pembrey-sands_2005.csv,51.714,-4.367
dyfed_pembrey-sands_2006.csv,51.714,-4.367
dyfed_pembrey-sands_2007.csv,51.714,-4.367
dyfed_pembrey-sands_2009.csv,51.714,-4.367
dyfed_pembrey-sands_2010.csv,51.714,-4.367
dyfed_pembrey-sands_2011.csv,51.714,-4.367
dyfed_pembrey-sands_2012.csv,51.714,-4.367
dyfed_pembrey-sands_2013.csv,51.714,-4.367
dyfed_pembrey-sands_2014.csv,51.714,-4.367
dyfed_saron_2005.csv,52.013,-4.37
dyfed_saron_2006.csv,52.013,-4.37
dyfed_saron_2007.csv,52.013,-4.37
dyfed_saron_2009.csv,52.013,-4.37
dyfed_saron_2010.csv,52.013,-4.37
dyfed_saron_2011.csv,52.013,-4.37
dyfed_saron_2012.csv,52.013,-4.37
dyfed_saron_2013.csv,52.013,-4.37
dyfed_saron_2014.csv,52.013,-4.37
dyfed_scolton-country-park_2005.csv,51.86,-4.922
dyfed_scolton-country-park_2006.csv,51.86,-4.922
dyfed_scolton-country-park_2007.csv,51.86,-4.922
dyfed_scolton-country-park_2009.csv,51.86,-4.922
dyfed_scolton-country-park_2010.csv,51.86,-4.922
dyfed_scolton-country-park_2011.csv,51.86,-4.922
dyfed_scolton-country-park_2012.csv,51.86,-4.922
dyfed_scolton-country-park_2013.csv,51.86,-4.922
dyfed_scolton-country-park_2014.csv,51.86,-4.922
dyfed_st-clears-salem-road_2005.csv,51.833,-4.493
dyfed_st-clears-salem-road_2006.csv,51.833,-4.493
dyfed_st-clears-salem-road_2007.csv,51.833,-4.493
dyfed_st-clears-salem-road_2009.csv,51.833,-4.493
dyfed_st-clears-salem-road_2010.csv,51.833,-4.493
dyfed_st-clears-salem-road_2011.csv,51.833,-4.493
dyfed_st-clears-salem-road_2012.csv,51.833,-4.493
dyfed_st-clears-salem-road_2013.csv,51.833,-4.493
dyfed_swyddffynnon_2005.csv,52.272,-3.916
dyfed_swyddffynnon_2006.csv,52.272,-3.916
dyfed_swyddffynnon_2007.csv,52.272,-3.916
dyfed_swyddffynnon_2009.csv,52.272,-3.916
dyfed_swyddffynnon_2010.csv,52.272,-3.916
dyfed_swyddffynnon_2011.csv,52.272,-3.916
dyfed_swyddffynnon_2012.csv,52.272,-3.916
dyfed_swyddffynnon_2013.csv,52.272,-3.916
dyfed_swyddffynnon_2014.csv,52.272,-3.916
dyfed_tenby_2005.csv,51.669,-4.708
dyfed_tenby_2006.csv,51.669,-4.708
dyfed_tenby_2007.csv,51.669,-4.708
dyfed_tenby_2009.csv,51.669,-4.708
dyfed_tenby_2010.csv,51.669,-4.708
dyfed_tenby_2011.csv,51.669,-4.708
dyfed_tenby_2012.csv,51.669,-4.708
dyfed_tenby_2013.csv,51.669,-4.708
dyfed_tenby_2014.csv,51.669,-4.708
dyfed_trawsgoed_2005.csv,52.344,-3.948
dyfed_trawsgoed_2006.csv,52.344,-3.948
dyfed_trawsgoed_2007.csv,52.344,-3.948
dyfed_trawsgoed_2009.csv,52.344,-3.948
dyfed_trawsgoed_2010.csv,52.344,-3.948
dyfed_trawsgoed_2011.csv,52.344,-3.948
dyfed_trawsgoed_2012.csv,52.344,-3.948
dyfed_trawsgoed_2013.csv,52.344,-3.948
dyfed_trawsgoed_2014.csv,52.344,-3.948
dyfed_whitechurch_2005.csv,51.989,-4.679
dyfed_whitechurch_2006.csv,51.989,-4.679
dyfed_whitechurch_2007.csv,51.989,-4.679
dyfed_whitechurch_2009.csv,51.989,-4.679
dyfed_whitechurch_2010.csv,51.989,-4.679
dyfed_whitechurch_2011.csv,51.989,-4.679
dyfed_whitechurch_2012.csv,51.989,-4.679
dyfed_whitechurch_2013.csv,51.989,-4.679
dyfed_whitechurch_2014.csv,51.989,-4.679
east-lothian_dunbar_2005.csv,56.004,-2.528
east-lothian_dunbar_2006.csv,56.004,-2.528
east-lothian_dunbar_2007.csv,56.004,-2.528
east-lothian_dunbar_2009.csv,56.004,-2.528
east-lothian_dunbar_2010.csv,56.004,-2.528
east-lothian_dunbar_2011.csv,56.004,-2.528
east-lothian_dunbar_2012.csv,56.004,-2.528
east-lothian_dunbar_2013.csv,56.004,-2.528
east-lothian_dunbar_2014.csv,56.004,-2.528
east-lothian_nunraw-abbey_2005.csv,55.921,-2.652
east-lothian_nunraw-abbey_2006.csv,55.921,-2.652
east-lothian_nunraw-abbey_2007.csv,55.921,-2.652
east-lothian_nunraw-abbey_2009.csv,55.921,-2.652
east-lothian_nunraw-abbey_2010.csv,55.921,-2.652
east-lothian_nunraw-abbey_2011.csv,55.921,-2.652
east-lothian_nunraw-abbey_2012.csv,55.921,-2.652
east-lothian_nunraw-abbey_2013.csv,55.921,-2.652
east-lothian_nunraw-abbey_2014.csv,55.921,-2.652
east-sussex_bexhill_2005.csv,50.838,0.464
east-sussex_bexhill_2006.csv,50.838,0.464
east-sussex_bexhill_2007.csv,50.838,0.464
east-sussex_bexhill_2009.csv,50.838,0.464
east-sussex_bexhill_2010.csv,50.838,0.464
east-sussex_bexhill_2011.csv,50.838,0.464
east-sussex_bexhill_2012.csv,50.838,0.464
east-sussex_eastbourne_2005.csv,50.759,0.283
east-sussex_eastbourne_2006.csv,50.759,0.283
east-sussex_eastbourne_2007.csv,50.759,0.283
east-sussex_eastbourne_2009.csv,50.759,0.283
east-sussex_eastbourne_2010.csv,50.759,0.283
east-sussex_eastbourne_2011.csv,50.759,0.283
east-sussex_eastbourne_2012.csv,50.759,0.283
east-sussex_eastbourne_2013.csv,50.759,0.283
east-sussex_eastbourne_2014.csv,50.759,0.283
east-sussex_hastings_2005.csv,50.856,0.57
east-sussex_hastings_2006.csv,50.856,0.57
east-sussex_hastings_2007.csv,50.856,0.57
east-sussex_hastings_2009.csv,50.856,0.57
east-sussex_hastings_2010.csv,50.856,0.57
east-sussex_hastings_2011.csv,50.856,0.57
east-sussex_hastings_2012.csv,50.856,0.57
east-sussex_hastings_2013.csv,50.856,0.57
east-sussex_hastings_2014.csv,50.856,0.57
east-sussex_herstmonceux-west-end_2005.csv,50.891,0.317
east-sussex_herstmonceux-west-end_2006.csv,50.891,0.317
east-sussex_herstmonceux-west-end_2007.csv,50.891,0.317
east-sussex_herstmonceux-west-end_2009.csv,50.891,0.317
east-sussex_herstmonceux-west-end_2010.csv,50.891,0.317
east-sussex_herstmonceux-west-end_2011.csv,50.891,0.317
east-sussex_herstmonceux-west-end_2012.csv,50.891,0.317
east-sussex_herstmonceux-west-end_2013.csv,50.891,0.317
east-sussex_herstmonceux-west-end_2014.csv,50.891,0.317
east-sussex_wych-cross_2010.csv,51.066,0.033
east-sussex_wych-cross_2011.csv,51.066,0.033
east-sussex_wych-cross_2012.csv,51.066,0.033
east-sussex_wych-cross_2013.csv,51.066,0.033
east-sussex_wych-cross_2014.csv,51.066,0.033
essex_andrewsfield_2005.csv,51.896,0.451
essex_andrewsfield_2006.csv,51.896,0.451
essex_andrewsfield_2007.csv,51.896,0.451
essex_andrewsfield_2009.csv,51.896,0.451
essex_andrewsfield_2010.csv,51.896,0.451
essex_andrewsfield_2011.csv,51.896,0.451
essex_andrewsfield_2012.csv,51.896,0.451
essex_andrewsfield_2013.csv,51.896,0.451
essex_andrewsfield_2014.csv,51.896,0.451
essex_high-beach_2005.csv,51.664,0.041
essex_high-beach_2006.csv,51.664,0.041
essex_high-beach_2007.csv,51.664,0.041
essex_high-beach_2009.csv,51.664,0.041
essex_high-beach_2010.csv,51.664,0.041
essex_high-beach_2011.csv,51.664,0.041
essex_high-beach_2012.csv,51.664,0.041
essex_high-beach_2013.csv,51.664,0.041
essex_high-beach_2014.csv,51.664,0.041
essex_rettendon_2005.csv,51.641,0.585
essex_rettendon_2006.csv,51.641,0.585
essex_rettendon_2007.csv,51.641,0.585
essex_shoeburyness-landwick_2005.csv,51.555,0.827
essex_shoeburyness-landwick_2006.csv,51.555,0.827
essex_shoeburyness-landwick_2007.csv,51.555,0.827
essex_shoeburyness-landwick_2009.csv,51.555,0.827
essex_shoeburyness-landwick_2010.csv,51.555,0.827
essex_shoeburyness-landwick_2011.csv,51.555,0.827
essex_shoeburyness-landwick_2012.csv,51.555,0.827
essex_shoeburyness-landwick_2013.csv,51.555,0.827
essex_shoeburyness-landwick_2014.csv,51.555,0.827
essex_southend-southchurch-park_2005.csv,51.532,0.738
essex_walton-on-the-naze_2005.csv,51.855,1.28
essex_walton-on-the-naze_2006.csv,51.855,1.28
essex_walton-on-the-naze_2007.csv,51.855,1.28
essex_walton-on-the-naze_2010.csv,51.855,1.28
essex_walton-on-the-naze_2011.csv,51.855,1.28
essex_walton-on-the-naze_2012.csv,51.855,1.28
essex_walton-on-the-naze_2013.csv,51.855,1.28
essex_walton-on-the-naze_2014.csv,51.855,1.28
essex_writtle_2005.csv,51.734,0.429
essex_writtle_2006.csv,51.734,0.429
essex_writtle_2007.csv,51.734,0.429
essex_writtle_2009.csv,51.734,0.429
essex_writtle_2010.csv,51.734,0.429
essex_writtle_2011.csv,51.734,0.429
essex_writtle_2012.csv,51.734,0.429
essex_writtle_2013.csv,51.734,0.429
essex_writtle_2014.csv,51.734,0.429
fermanagh_corgary_2005.csv,54.44,-8.052
fermanagh_corgary_2006.csv,54.44,-8.052
fermanagh_corgary_2007.csv,54.44,-8.052
fermanagh_corgary_2009.csv,54.44,-8.052
fermanagh_corgary_2010.csv,54.44,-8.052
fermanagh_corgary_2011.csv,54.44,-8.052
fermanagh_derrygonnelly-fsc_2005.csv,54.418,-7.821
fermanagh_derrygonnelly-fsc_2006.csv,54.418,-7.821
fermanagh_derrygonnelly-fsc_2007.csv,54.418,-7.821
fermanagh_derrygonnelly-fsc_2009.csv,54.418,-7.821
fermanagh_derrygonnelly-fsc_2010.csv,54.418,-7.821
fermanagh_derrygonnelly-fsc_2011.csv,54.418,-7.821
fermanagh_derrygonnelly-fsc_2012.csv,54.418,-7.821
fermanagh_derrygonnelly-fsc_2013.csv,54.418,-7.821
fermanagh_derrygonnelly-fsc_2014.csv,54.418,-7.821
fermanagh_derrylin_2005.csv,54.151,-7.575
fermanagh_derrylin_2006.csv,54.151,-7.575
fermanagh_derrylin_2007.csv,54.151,-7.575
fermanagh_derrylin-cornahoule_2010.csv,54.189,-7.561
fermanagh_derrylin-cornahoule_2011.csv,54.189,-7.561
fermanagh_derrylin-cornahoule_2012.csv,54.189,-7.561
fermanagh_derrylin-cornahoule_2013.csv,54.189,-7.561
fermanagh_derrylin-cornahoule_2014.csv,54.189,-7.561
fermanagh_lough-navar-forest_2005.csv,54.439,-7.901
fermanagh_lough-navar-forest_2006.csv,54.439,-7.901
fermanagh_lough-navar-forest_2007.csv,54.439,-7.901
fermanagh_lough-navar-forest_2009.csv,54.439,-7.901
fermanagh_lough-navar-forest_2010.csv,54.439,-7.901
fermanagh_lough-navar-forest_2011.csv,54.439,-7.901
fermanagh_lough-navar-forest_2012.csv,54.439,-7.901
fermanagh_lough-navar-forest_2013.csv,54.439,-7.901
fermanagh_lough-navar-forest_2014.csv,54.439,-7.901
fermanagh_marble-arch-fish-hatchery_2005.csv,54.27,-7.81
fermanagh_st-angelo_2005.csv,54.396,-7.645
fermanagh_st-angelo_2006.csv,54.396,-7.645
fermanagh_st-angelo_2007.csv,54.396,-7.645
fermanagh_st-angelo_2009.csv,54.396,-7.645
fermanagh_st-angelo_2010.csv,54.396,-7.645
fermanagh_st-angelo_2011.csv,54.396,-7.645
fermanagh_st-angelo_2012.csv,54.396,-7.645
fermanagh_st-angelo_2013.csv,54.396,-7.645
fermanagh_thomastown_2012.csv,54.33,-7.595
fermanagh_thomastown_2013.csv,54.33,-7.595
fermanagh_thomastown_2014.csv,54.33,-7.595
fife_auchtermuchty-rossie_2005.csv,56.299,-3.203
fife_auchtermuchty-rossie_2006.csv,56.299,-3.203
fife_auchtermuchty-rossie_2007.csv,56.299,-3.203
fife_auchtermuchty-rossie_2009.csv,56.299,-3.203
fife_auchtermuchty-rossie_2010.csv,56.299,-3.203
fife_auchtermuchty-rossie_2011.csv,56.299,-3.203
fife_auchtermuchty-rossie_2012.csv,56.299,-3.203
fife_auchtermuchty-rossie_2013.csv,56.299,-3.203
fife_auchtermuchty-rossie_2014.csv,56.299,-3.203
fife_belliston_2005.csv,56.239,-2.796
fife_belliston_2006.csv,56.239,-2.796
fife_belliston_2007.csv,56.239,-2.796
fife_belliston_2009.csv,56.239,-2.796
fife_belliston_2010.csv,56.239,-2.796
fife_belliston_2011.csv,56.239,-2.796
fife_belliston_2012.csv,56.239,-2.796
fife_belliston_2013.csv,56.239,-2.796
fife_belliston_2014.csv,56.239,-2.796
fife_braefoot-bay_2005.csv,56.043,-3.32
fife_braefoot-bay_2006.csv,56.043,-3.32
fife_braefoot-bay_2007.csv,56.043,-3.32
fife_cupar-elmwood-ag-college_2005.csv,56.319,-3.032
fife_cupar-elmwood-ag-college_2006.csv,56.319,-3.032
fife_cupar-elmwood-ag-college_2007.csv,56.319,-3.032
fife_cupar-elmwood-ag-college_2009.csv,56.319,-3.032
fife_cupar-elmwood-ag-college_2010.csv,56.319,-3.032
fife_cupar-elmwood-ag-college_2011.csv,56.319,-3.032
fife_cupar-elmwood-ag-college_2012.csv,56.319,-3.032
fife_cupar-elmwood-ag-college_2013.csv,56.319,-3.032
fife_cupar-elmwood-ag-college_2014.csv,56.319,-3.032
fife_fife-ness_2005.csv,56.279,-2.586
fife_fife-ness_2006.csv,56.279,-2.586
fife_fife-ness_2007.csv,56.279,-2.586
fife_leuchars_2005.csv,56.377,-2.862
fife_leuchars_2006.csv,56.377,-2.862
fife_leuchars_2007.csv,56.377,-2.862
fife_leuchars_2009.csv,56.377,-2.862
fife_leuchars_2010.csv,56.377,-2.862
fife_leuchars_2011.csv,56.377,-2.862
fife_leuchars_2012.csv,56.377,-2.862
fife_leuchars_2013.csv,56.377,-2.862
fife_leuchars_2014.csv,56.377,-2.862
glamorganshire_margam-no-2_2013.csv,51.555,-3.721
glamorganshire_margam-no-2_2014.csv,51.555,-3.721
gloucestershire_cirencester_2005.csv,51.709,-1.996
gloucestershire_cirencester_2006.csv,51.709,-1.996
gloucestershire_cirencester_2007.csv,51.709,-1.996
gloucestershire_cirencester_2009.csv,51.709,-1.996
gloucestershire_cirencester_2010.csv,51.709,-1.996
gloucestershire_cirencester_2011.csv,51.709,-1.996
gloucestershire_cirencester_2012.csv,51.709,-1.996
gloucestershire_cirencester_2013.csv,51.709,-1.996
gloucestershire_cirencester_2014.csv,51.709,-1.996
gloucestershire_hartpury-college_2009.csv,51.904,-2.312
gloucestershire_hartpury-college_2010.csv,51.904,-2.312
gloucestershire_hartpury-college_2011.csv,51.904,-2.312
gloucestershire_hartpury-college_2012.csv,51.904,-2.312
gloucestershire_hartpury-college_2013.csv,51.904,-2.312
gloucestershire_hartpury-college_2014.csv,51.904,-2.312
gloucestershire_little-rissington_2005.csv,51.861,-1.693
gloucestershire_little-rissington_2006.csv,51.861,-1.693
gloucestershire_little-rissington_2007.csv,51.861,-1.693
gloucestershire_little-rissington_2009.csv,51.861,-1.693
gloucestershire_little-rissington_2010.csv,51.861,-1.693
gloucestershire_little-rissington_2011.csv,51.861,-1.693
gloucestershire_little-rissington_2012.csv,51.861,-1.693
gloucestershire_little-rissington_2013.csv,51.861,-1.693
gloucestershire_little-rissington_2014.csv,51.861,-1.693
gloucestershire_westonbirt_2005.csv,51.607,-2.221
gloucestershire_westonbirt_2006.csv,51.607,-2.221
gloucestershire_westonbirt_2007.csv,51.607,-2.221
gloucestershire_westonbirt_2009.csv,51.607,-2.221
gloucestershire_westonbirt_2010.csv,51.607,-2.221
gloucestershire_westonbirt_2011.csv,51.607,-2.221
gloucestershire_westonbirt_2012.csv,51.607,-2.221
gloucestershire_westonbirt_2013.csv,51.607,-2.221
gloucestershire_westonbirt_2014.csv,51.607,-2.221
gloucestershire_winchcombe-sudeley-castle_2005.csv,51.948,-1.954
gloucestershire_winchcombe-sudeley-castle_2006.csv,51.948,-1.954
gloucestershire_winchcombe-sudeley-castle_2007.csv,51.948,-1.954
gloucestershire_winchcombe-sudeley-castle_2009.csv,51.948,-1.954
gloucestershire_winchcombe-sudeley-castle_2010.csv,51.948,-1.954
gloucestershire_winchcombe-sudeley-castle_2011.csv,51.948,-1.954
gloucestershire_winchcombe-sudeley-castle_2012.csv,51.948,-1.954
gloucestershire_winchcombe-sudeley-castle_2013.csv,51.948,-1.954
gloucestershire_winchcombe-sudeley-castle_2014.csv,51.948,-1.954
greater-london_hampstead_2005.csv,51.561,-0.18
greater-london_hampstead_2006.csv,51.561,-0.18
greater-london_hampstead_2007.csv,51.561,-0.18
greater-london_hampstead_2009.csv,51.561,-0.18
greater-london_hampstead_2010.csv,51.561,-0.18
greater-london_hampstead_2011.csv,51.561,-0.18
greater-london_hampstead_2012.csv,51.561,-0.18
greater-london_hampstead_2013.csv,51.561,-0.18
